"프레임.인덱스","차량.ID","위도","경도","East..TM.좌표.","North..TM.좌표.","차선","차선변경여부"
6983,"127",36.40955342,127.301718,227062.6852,423532.1401,3,0
6984,"127",36.40954054,127.3017249,227063.2915,423530.7556,3,0
6985,"127",36.4095288,127.3017312,227063.8982,423529.3702,3,0
6986,"127",36.40951592,127.3017381,227064.5069,423527.9836,3,0
6987,"127",36.409503,127.3017451,227065.1159,423526.6042,3,0
6988,"127",36.40949145,127.3017514,227065.7302,423525.2195,3,0
6989,"127",36.40947843,127.3017585,227066.3457,423523.8346,3,0
6990,"127",36.40946551,127.3017655,227066.9813,423522.4004,3,0
6991,"127",36.40945263,127.3017725,227067.5938,423521.0153,3,0
6992,"127",36.40944093,127.3017788,227068.2048,423519.6328,3,0
6993,"127",36.40942808,127.3017858,227068.8156,423518.2513,3,0
6994,"127",36.40941523,127.3017928,227069.4224,423516.8788,3,0
6995,"127",36.40940378,127.301799,227070.0299,423515.5066,3,0
6996,"127",36.40939093,127.301806,227070.6386,423514.1363,3,0
6997,"127",36.40937813,127.301813,227071.2522,423512.7601,3,0
6998,"127",36.40936652,127.3018194,227071.8668,423511.3864,3,0
6999,"127",36.40935375,127.3018264,227072.4837,423510.0136,3,0
7000,"127",36.40934096,127.3018335,227073.1216,423508.5983,3,0
7001,"127",36.4093282,127.3018406,227073.7601,423507.1844,3,0
7002,"127",36.40931547,127.3018476,227074.3754,423505.8247,3,0
7003,"127",36.40930415,127.3018539,227074.9909,423504.4665,3,0
7004,"127",36.40929143,127.301861,227075.6082,423503.1094,3,0
7005,"127",36.40927873,127.3018681,227076.2513,423501.7008,3,0
7006,"127",36.40926601,127.3018753,227076.8778,423500.3352,3,0
7007,"127",36.40925446,127.3018818,227077.5071,423498.9701,3,0
7008,"127",36.40924177,127.301889,227078.1387,423497.6065,3,0
7009,"127",36.4092291,127.3018963,227078.7665,423496.2522,3,0
7010,"127",36.4092178,127.3019027,227079.3926,423494.8993,3,0
7011,"127",36.40920514,127.3019098,227080.0178,423493.5452,3,0
7012,"127",36.40919244,127.301917,227080.647,423492.1817,3,0
7013,"127",36.40918088,127.3019236,227081.2766,423490.818,3,0
7014,"127",36.40916821,127.3019307,227081.9056,423489.4559,3,0
7015,"127",36.40915556,127.3019379,227082.5529,423488.0523,3,0
7016,"127",36.40914288,127.3019451,227083.1774,423486.6998,3,0
7017,"127",36.4091316,127.3019515,227083.8019,423485.3461,3,0
7018,"127",36.40911891,127.3019587,227084.4258,423483.9934,3,0
7019,"127",36.40910626,127.3019658,227085.0731,423482.5893,3,0
7020,"127",36.40909358,127.301973,227085.72,423481.1834,3,0
7021,"127",36.40908085,127.3019802,227086.3483,423479.8166,3,0
7022,"127",36.40906926,127.3019867,227086.9758,423478.4514,3,0
7023,"127",36.40905662,127.3019938,227087.6008,423477.0927,3,0
7024,"127",36.40904406,127.3020009,227088.2443,423475.6954,3,0
7025,"127",36.40903142,127.3020081,227088.8891,423474.2974,3,0
7026,"127",36.40901877,127.3020153,227089.5126,423472.9492,3,0
7027,"127",36.40900756,127.3020216,227090.1356,423471.6013,3,0
7028,"127",36.40899493,127.3020288,227090.7576,423470.2555,3,0
7029,"127",36.40898234,127.3020359,227091.4027,423468.8588,3,0
7030,"127",36.40896975,127.3020431,227092.0296,423467.5054,3,0
7031,"127",36.40895829,127.3020496,227092.657,423466.1516,3,0
7032,"127",36.40894568,127.3020568,227093.2855,423464.7981,3,0
7033,"127",36.4089331,127.3020639,227093.9333,423463.4038,3,0
7034,"127",36.40892054,127.3020711,227094.5807,423462.0113,3,0
7035,"127",36.40890798,127.3020783,227095.2287,423460.6193,3,0
7036,"127",36.40889542,127.3020855,227095.8778,423459.2272,3,0
7037,"127",36.40888285,127.3020927,227096.5044,423457.8852,3,0
7038,"127",36.40887165,127.3020991,227097.131,423456.5436,3,0
7039,"127",36.40885909,127.3021063,227097.7572,423455.2025,3,0
7040,"127",36.40884654,127.3021135,227098.4074,423453.8118,3,0
7041,"127",36.408834,127.3021207,227099.0581,423452.4212,3,0
7042,"127",36.40882144,127.3021279,227099.7098,423451.0307,3,0
7043,"127",36.4088089,127.3021351,227100.3616,423449.6408,3,0
7044,"127",36.40879637,127.3021423,227101.0135,423448.2518,3,0
7045,"127",36.40878384,127.3021496,227101.6655,423446.8626,3,0
7046,"127",36.40877128,127.3021568,227102.3181,423445.4727,3,0
7047,"127",36.40875874,127.302164,227102.9518,423444.1247,3,0
7048,"127",36.40874734,127.3021706,227103.5854,423442.7773,3,0
7049,"127",36.40873481,127.3021778,227104.2181,423441.4308,3,0
7050,"127",36.40872228,127.302185,227104.8702,423440.0425,3,0
7051,"127",36.40870975,127.3021923,227105.5225,423438.6543,3,0
7052,"127",36.40869722,127.3021995,227106.1518,423437.3175,3,0
7053,"127",36.40868608,127.302206,227106.7805,423435.9807,3,0
7054,"127",36.40867356,127.3022132,227107.4093,423434.645,3,0
7055,"127",36.40866106,127.3022204,227108.0617,423433.2586,3,0
7056,"127",36.40864855,127.3022276,227108.6926,423431.9184,3,0
7057,"127",36.40863727,127.3022341,227109.3237,423430.5766,3,0
7058,"127",36.40862473,127.3022414,227109.9562,423429.2301,3,0
7059,"127",36.40861209,127.3022486,227110.5863,423427.8903,3,0
7060,"127",36.408601,127.3022551,227111.2167,423426.5517,3,0
7061,"127",36.40858849,127.3022623,227111.8468,423425.2185,3,0
7062,"127",36.40857599,127.3022696,227112.5025,423423.8337,3,0
7063,"127",36.4085635,127.3022768,227113.1375,423422.4959,3,0
7064,"127",36.40855227,127.3022834,227113.7733,423421.1585,3,0
7065,"127",36.40853979,127.3022907,227114.4105,423419.822,3,0
7066,"127",36.40852732,127.302298,227115.0687,423418.4434,3,0
7067,"127",36.40851494,127.3023053,227115.7055,423417.1103,3,0
7068,"127",36.40850369,127.3023119,227116.3445,423415.7781,3,0
7069,"127",36.40849125,127.3023192,227116.9875,423414.4422,3,0
7070,"127",36.40847877,127.3023266,227117.6555,423413.0626,3,0
7071,"127",36.40846634,127.3023341,227118.324,423411.6827,3,0
7072,"127",36.40845388,127.3023415,227118.9707,423410.3486,3,0
7073,"127",36.40844265,127.3023481,227119.6176,423409.013,3,0
7074,"127",36.40843017,127.3023556,227120.2423,423407.7254,3,0
7075,"127",36.40841902,127.3023622,227120.8905,423406.3948,3,0
7076,"127",36.40840662,127.3023697,227121.5401,423405.0638,3,0
7077,"127",36.40839413,127.3023771,227122.1913,423403.7308,3,0
7078,"127",36.40838293,127.3023839,227122.8437,423402.3969,3,0
7079,"127",36.40837051,127.3023913,227123.4957,423401.0655,3,0
7080,"127",36.40835808,127.3023988,227124.1696,423399.69,3,0
7081,"127",36.40834569,127.3024063,227124.8215,423398.3612,3,0
7082,"127",36.40833453,127.302413,227125.4738,423397.0317,3,0
7083,"127",36.40832209,127.3024205,227126.1268,423395.7018,3,0
7084,"127",36.40830968,127.302428,227126.7842,423394.3636,3,0
7085,"127",36.40829829,127.3024349,227127.442,423393.0265,3,0
7086,"127",36.40828588,127.3024423,227128.0801,423391.7301,3,0
7087,"127",36.40827458,127.3024492,227128.7341,423390.4003,3,0
7088,"127",36.40826229,127.3024566,227129.3898,423389.0702,3,0
7089,"127",36.40824987,127.3024641,227130.0442,423387.7443,3,0
7090,"127",36.40823868,127.3024709,227130.7019,423386.4146,3,0
7091,"127",36.40822628,127.3024784,227131.3582,423385.0859,3,0
7092,"127",36.40821389,127.3024859,227132.0153,423383.7574,3,0
7093,"127",36.4082027,127.3024927,227132.6725,423382.4278,3,0
7094,"127",36.40819028,127.3025003,227133.3308,423381.0986,3,0
7095,"127",36.4081779,127.3025078,227134.0121,423379.7248,3,0
7096,"127",36.40816551,127.3025154,227134.6946,423378.3516,3,0
7097,"127",36.4081531,127.302523,227135.3784,423376.9787,3,0
7098,"127",36.40814073,127.3025306,227136.0414,423375.6526,3,0
7099,"127",36.4081296,127.3025374,227136.7061,423374.326,3,0
7100,"127",36.40811718,127.3025451,227137.3713,423372.9974,3,0
7101,"127",36.40810475,127.3025527,227138.0596,423371.6213,3,0
7102,"127",36.40809234,127.3025603,227138.7246,423370.2923,3,0
7103,"127",36.40808119,127.3025672,227139.3915,423368.9646,3,0
7104,"127",36.4080688,127.3025748,227140.0594,423367.6375,3,0
7105,"127",36.40805641,127.3025825,227140.7526,423366.2662,3,0
7106,"127",36.40804406,127.3025902,227141.446,423364.8954,3,0
7107,"127",36.40803168,127.3025979,227142.1166,423363.5715,3,0
7108,"127",36.40802056,127.3026048,227142.7866,423362.2475,3,0
7109,"127",36.40800821,127.3026125,227143.4581,423360.9227,3,0
7110,"127",36.40799581,127.3026202,227144.131,423359.5969,3,0
7111,"127",36.40798466,127.3026272,227144.8057,423358.2699,3,0
7112,"127",36.40797228,127.3026349,227145.4801,423356.9437,3,0
7113,"127",36.4079599,127.3026426,227146.1769,423355.5733,3,0
7114,"127",36.40794755,127.3026503,227146.8744,423354.2037,3,0
7115,"127",36.40793519,127.3026581,227147.5504,423352.8791,3,0
7116,"127",36.40792403,127.3026651,227148.2291,423351.5529,3,0
7117,"127",36.40791164,127.3026729,227148.9087,423350.2261,3,0
7118,"127",36.40789926,127.3026807,227149.6113,423348.855,3,0
7119,"127",36.40788691,127.3026884,227150.2902,423347.531,3,0
7120,"127",36.40787579,127.3026955,227150.9703,423346.2073,3,0
7121,"127",36.40786342,127.3027033,227151.6514,423344.883,3,0
7122,"127",36.40785105,127.3027111,227152.356,423343.5127,3,0
7123,"127",36.40783868,127.3027189,227153.0594,423342.1425,3,0
7124,"127",36.40782632,127.3027267,227153.7645,423340.773,3,0
7125,"127",36.40781396,127.3027345,227154.469,423339.4087,3,0
7126,"127",36.40780174,127.3027423,227155.1549,423338.0863,3,0
7127,"127",36.40779051,127.3027495,227155.8418,423336.7639,3,0
7128,"127",36.40777815,127.3027573,227156.5293,423335.4412,3,0
7129,"127",36.40776592,127.3027651,227157.2144,423334.1227,3,0
7130,"127",36.4077548,127.3027722,227157.8999,423332.8041,3,0
7131,"127",36.40774245,127.3027801,227158.5898,423331.481,3,0
7132,"127",36.40773009,127.3027881,227159.3046,423330.1135,3,0
7133,"127",36.40771777,127.302796,227160.0199,423328.7469,3,0
7134,"127",36.40770544,127.3028039,227160.7354,423327.3812,3,0
7135,"127",36.40769311,127.3028119,227161.4538,423326.0144,3,0
7136,"127",36.40768076,127.3028199,227162.1514,423324.6923,3,0
7137,"127",36.40766964,127.3028271,227162.8496,423323.3706,3,0
7138,"127",36.40765732,127.3028351,227163.5465,423322.0496,3,0
7139,"127",36.40764499,127.3028431,227164.2426,423320.7293,3,0
7140,"127",36.40763389,127.3028502,227164.9397,423319.4085,3,0
7141,"127",36.40762155,127.3028583,227165.6379,423318.087,3,0
7142,"127",36.4076092,127.3028663,227166.3611,423316.7195,3,0
7143,"127",36.40759686,127.3028743,227167.0856,423315.3522,3,0
7144,"127",36.40758453,127.3028823,227167.8112,423313.9854,3,0
7145,"127",36.40757219,127.3028904,227168.5125,423312.6644,3,0
7146,"127",36.40756108,127.3028976,227169.2137,423311.3452,3,0
7147,"127",36.4075488,127.3029057,227169.9144,423310.0266,3,0
7148,"127",36.40753648,127.3029137,227170.6396,423308.6629,3,0
7149,"127",36.40752416,127.3029217,227171.3402,423307.3435,3,0
7150,"127",36.40751308,127.3029289,227172.0414,423306.025,3,0
7151,"127",36.40750078,127.302937,227172.7429,423304.7074,3,0
7152,"127",36.40748848,127.302945,227173.4693,423303.3469,3,0
7153,"127",36.40747623,127.3029531,227174.1948,423301.9871,3,0
7154,"127",36.40746395,127.3029611,227174.9211,423300.6283,3,0
7155,"127",36.40745168,127.3029692,227175.6225,423299.3143,3,0
7156,"127",36.40744065,127.3029764,227176.3247,423298.0023,3,0
7157,"127",36.40742843,127.3029845,227177.0267,423296.6921,3,0
7158,"127",36.4074162,127.3029925,227177.7539,423295.3371,3,0
7159,"127",36.40740396,127.3030006,227178.4817,423293.9828,3,0
7160,"127",36.40739175,127.3030087,227179.2094,423292.6302,3,0
7161,"127",36.40737957,127.3030167,227179.9367,423291.281,3,0
7162,"127",36.40736742,127.3030248,227180.664,423289.934,3,0
7163,"127",36.40735527,127.3030329,227181.393,423288.5876,3,0
7164,"127",36.40734311,127.303041,227182.1232,423287.2398,3,0
7165,"127",36.40733092,127.3030491,227182.8537,423285.8908,3,0
7166,"127",36.40731874,127.3030571,227183.583,423284.5407,3,0
7167,"127",36.40730655,127.3030652,227184.3359,423283.1462,3,0
7168,"127",36.40729315,127.3030741,227185.0897,423281.7529,3,0
7169,"127",36.40728101,127.3030822,227185.8432,423280.3612,3,0
7170,"127",36.40726886,127.3030903,227186.5718,423279.016,3,0
7171,"127",36.40725672,127.3030983,227187.3247,423277.6268,3,0
7172,"127",36.40724339,127.3031072,227188.0788,423276.2384,3,0
7173,"127",36.40723126,127.3031153,227188.8356,423274.8487,3,0
7174,"127",36.40721909,127.3031235,227189.569,423273.5018,3,0
7175,"127",36.40720692,127.3031316,227190.3271,423272.1099,3,0
7176,"127",36.40719357,127.3031406,227191.0836,423270.7195,3,0
7177,"127",36.40718144,127.3031487,227191.8641,423269.2863,3,0
7178,"127",36.4071681,127.3031576,227192.6203,423267.898,3,0
7179,"127",36.40715597,127.3031657,227193.378,423266.5105,3,0
7180,"127",36.40714386,127.3031738,227194.1119,423265.1675,3,0
7181,"127",36.40713173,127.303182,227194.8712,423263.7805,3,0
7182,"127",36.40711841,127.303191,227195.6305,423262.3935,3,0
7183,"127",36.4071063,127.3031991,227196.3904,423261.0084,3,0
7184,"127",36.40709422,127.3032073,227197.1514,423259.6252,3,0
7185,"127",36.40708095,127.3032163,227197.9139,423258.2434,3,0
7186,"127",36.40706887,127.3032245,227198.7024,423256.8162,3,0
7187,"127",36.40705557,127.3032335,227199.467,423255.4324,3,0
7188,"127",36.40704348,127.3032417,227200.2321,423254.0494,3,0
7189,"127",36.40703142,127.3032499,227200.9975,423252.6679,3,0
7190,"127",36.40701816,127.3032589,227201.7636,423251.2879,3,0
7191,"127",36.4070061,127.3032672,227202.5563,423249.8628,3,0
7192,"127",36.40699282,127.3032763,227203.3264,423248.4826,3,0
7193,"127",36.40698078,127.3032845,227204.0981,423247.1044,3,0
7194,"127",36.40696878,127.3032928,227204.8469,423245.7739,3,0
7195,"127",36.40695679,127.3033012,227205.5971,423244.4438,3,0
7196,"127",36.40694476,127.3033095,227206.3488,423243.1123,3,0
7197,"127",36.40693272,127.3033178,227207.1007,423241.7796,3,0
7198,"127",36.4069207,127.3033262,227207.8778,423240.4033,3,0
7199,"127",36.40690748,127.3033353,227208.6549,423239.0284,3,0
7200,"127",36.40689548,127.3033437,227209.4583,423237.6101,3,0
7201,"127",36.40688228,127.3033529,227210.2372,423236.2378,3,0
7202,"127",36.40687032,127.3033612,227211.0173,423234.8663,3,0
7203,"127",36.40685834,127.3033696,227211.8,423233.4958,3,0
7204,"127",36.40684517,127.3033789,227212.584,423232.1244,3,0
7205,"127",36.40683317,127.3033873,227213.3953,423230.7076,3,0
7206,"127",36.40681997,127.3033966,227214.1814,423229.3342,3,0
7207,"127",36.40680797,127.3034051,227214.9947,423227.9162,3,0
7208,"127",36.40679477,127.3034144,227215.7834,423226.543,3,0
7209,"127",36.40678278,127.3034228,227216.599,423225.1261,3,0
7210,"127",36.40676959,127.3034322,227217.39,423223.7538,3,0
7211,"127",36.4067576,127.3034407,227218.2071,423222.3372,3,0
7212,"127",36.40674441,127.30345,227218.9996,423220.9652,3,0
7213,"127",36.40673244,127.3034586,227219.8195,423219.5502,3,0
7214,"127",36.40671928,127.303468,227220.6162,423218.1795,3,0
7215,"127",36.40670729,127.3034765,227221.4403,423216.7652,3,0
7216,"127",36.40669413,127.303486,227222.2395,423215.3952,3,0
7217,"127",36.40668217,127.3034945,227223.0641,423213.9821,3,0
7218,"127",36.40666901,127.303504,227223.8619,423212.6125,3,0
7219,"127",36.40665704,127.3035125,227224.6861,423211.1981,3,0
7220,"127",36.40664386,127.303522,227225.486,423209.8275,3,0
7221,"127",36.40663189,127.3035306,227226.3156,423208.4134,3,0
7222,"127",36.40661873,127.3035401,227227.1202,423207.0443,3,0
7223,"127",36.40660678,127.3035487,227227.9248,423205.6763,3,0
7224,"127",36.40659484,127.3035573,227228.7288,423204.31,3,0
7225,"127",36.40658173,127.3035669,227229.5353,423202.9425,3,0
7226,"127",36.40656975,127.3035755,227230.3707,423201.5288,3,0
7227,"127",36.40655655,127.3035851,227231.1807,423200.1585,3,0
7228,"127",36.40654461,127.3035938,227231.9891,423198.7901,3,0
7229,"127",36.40653268,127.3036024,227232.7983,423197.4236,3,0
7230,"127",36.40651954,127.303612,227233.6095,423196.0558,3,0
7231,"127",36.40650757,127.3036208,227234.4239,423194.6878,3,0
7232,"127",36.40649563,127.3036295,227235.2121,423193.3656,3,0
7233,"127",36.40648373,127.3036383,227235.999,423192.0449,3,0
7234,"127",36.40647179,127.303647,227236.7846,423190.7249,3,0
7235,"127",36.40645988,127.3036557,227237.5696,423189.4061,3,0
7236,"127",36.40644801,127.3036644,227238.3538,423188.0898,3,0
7237,"127",36.40643614,127.3036731,227239.1621,423186.7349,3,0
7238,"127",36.40642318,127.3036826,227239.9678,423185.3843,3,0
7239,"127",36.40641142,127.3036912,227240.7719,423184.0381,3,0
7240,"127",36.40639968,127.3036998,227241.5478,423182.7378,3,0
7241,"127",36.40638796,127.3037084,227242.3474,423181.3988,3,0
7242,"127",36.40637515,127.3037178,227243.1438,423180.0651,3,0
7243,"127",36.40636356,127.3037263,227243.9381,423178.7351,3,0
7244,"127",36.40635194,127.3037348,227244.7051,423177.4493,3,0
7245,"127",36.40634033,127.3037433,227245.497,423176.1199,3,0
7246,"127",36.40632755,127.3037526,227246.2632,423174.8342,3,0
7247,"127",36.40631711,127.3037603,227247.0295,423173.5497,3,0
7248,"127",36.40630554,127.3037688,227247.7702,423172.3098,3,0
7249,"127",36.40629397,127.3037773,227248.5362,423171.03,3,0
7250,"127",36.40628245,127.3037858,227249.3005,423169.7526,3,0
7251,"127",36.40627094,127.3037942,227250.0636,423168.4764,3,0
7252,"127",36.4062594,127.3038027,227250.8265,423167.1986,3,0
7253,"127",36.40624784,127.3038112,227251.5903,423165.9188,3,0
7254,"127",36.40623627,127.3038196,227252.3547,423164.64,3,0
7255,"127",36.40622476,127.3038281,227253.119,423163.3631,3,0
7256,"127",36.40621325,127.3038366,227253.8838,423162.0873,3,0
7257,"127",36.40620172,127.3038451,227254.6502,423160.8093,3,0
7258,"127",36.40619014,127.3038536,227255.4183,423159.5287,3,0
7259,"127",36.40617857,127.3038621,227256.2133,423158.2037,3,0
7260,"127",36.40616583,127.3038715,227257.0094,423156.8781,3,0
7261,"127",36.40615424,127.3038801,227257.8059,423155.5505,3,0
7262,"127",36.40614261,127.3038886,227258.5775,423154.2645,3,0
7263,"127",36.406131,127.3038972,227259.3761,423152.936,3,0
7264,"127",36.40611826,127.3039067,227260.1759,423151.609,3,0
7265,"127",36.40610666,127.3039152,227260.9773,423150.2819,3,0
7266,"127",36.40609505,127.3039239,227261.7808,423148.9525,3,0
7267,"127",36.40608225,127.3039334,227262.5878,423147.6201,3,0
7268,"127",36.40607057,127.3039421,227263.4268,423146.2405,3,0
7269,"127",36.40605768,127.3039518,227264.2442,423144.9026,3,0
7270,"127",36.40604601,127.3039606,227265.0378,423143.6093,3,0
7271,"127",36.40603554,127.3039685,227265.8063,423142.3609,3,0
7272,"127",36.40602387,127.3039773,227266.5774,423141.1116,3,0
7273,"127",36.40601217,127.3039862,227267.4062,423139.773,3,0
7274,"127",36.40599928,127.3039961,227268.2122,423138.476,3,0
7275,"127",36.40598874,127.3040042,227269.0204,423137.1786,3,0
7276,"127",36.40597702,127.3040131,227269.8304,423135.8821,3,0
7277,"127",36.40596416,127.304023,227270.6686,423134.5425,3,0
7278,"127",36.40595245,127.3040321,227271.5088,423133.2019,3,0
7279,"127",36.40594071,127.3040411,227272.3253,423131.9019,3,0
7280,"127",36.40592894,127.3040502,227273.1458,423130.598,3,0
7281,"127",36.40591713,127.3040594,227273.9713,423129.2916,3,0
7282,"127",36.40590532,127.3040686,227274.7985,423127.9846,3,0
7283,"127",36.40589354,127.3040777,227275.6256,423126.6751,3,0
7284,"127",36.40588166,127.3040869,227276.4808,423125.3185,3,0
7285,"127",36.40586857,127.304097,227277.3381,423123.9591,3,0
7286,"127",36.40585671,127.3041063,227278.2006,423122.5997,3,0
7287,"127",36.40584483,127.3041156,227279.0391,423121.2832,3,0
7288,"127",36.40583291,127.3041249,227279.9108,423119.9208,3,0
